,idx,accuracy,accuracy_top5,num_samples,file_name
8492,4984,0.9705882352941176,0.9705882352941176,68,/media/andrius/FastBoi/bakis_data/final22k/train/Martina McBride - Independence Day.mp3
8493,32,0.8163265306122449,0.9387755102040817,49,/media/andrius/FastBoi/bakis_data/final22k/train/A Heart Beats - A Thousand Miles Away.mp3
8494,220,0.9390243902439024,0.9634146341463414,82,/media/andrius/FastBoi/bakis_data/final22k/train/Alice Cooper - Elected.mp3
8495,2938,0.9857142857142858,1.0,70,/media/andrius/FastBoi/bakis_data/final22k/train/Fröst - Record Still Spinning.mp3
8496,8957,0.5689655172413793,0.8275862068965517,58,/media/andrius/FastBoi/bakis_data/final22k/train/Tony Bennett - I Left My Heart in San Francisco - Single Version.mp3
8497,8244,0.9565217391304348,0.9565217391304348,69,/media/andrius/FastBoi/bakis_data/final22k/train/The New Pornographers - The Laws Have Changed.mp3
8498,3570,1.0,1.0,47,/media/andrius/FastBoi/bakis_data/final22k/train/Jake Bugg - Lightning Bolt.mp3
8499,1787,0.9693877551020408,0.9897959183673469,98,/media/andrius/FastBoi/bakis_data/final22k/train/Cybotron - Clear - Original 1983 Mix.mp3
8500,297,0.9411764705882353,0.9607843137254902,51,/media/andrius/FastBoi/bakis_data/final22k/train/Andy Williams - Music to Watch Girls By.mp3
8501,2186,0.6538461538461539,0.7948717948717948,78,/media/andrius/FastBoi/bakis_data/final22k/train/Dobie Gray - Drift Away - Single Version.mp3
8502,4034,0.9339622641509434,0.9622641509433962,106,/media/andrius/FastBoi/bakis_data/final22k/train/Julia Holter - I Shall Love 2.mp3
8503,4105,0.9295774647887324,0.971830985915493,71,/media/andrius/FastBoi/bakis_data/final22k/train/Kacey Musgraves - Rainbow.mp3
8504,1266,0.9534883720930233,0.9534883720930233,43,/media/andrius/FastBoi/bakis_data/final22k/train/Buddy Guy - First Time I Met The Blues - Single Version.mp3
8505,6313,0.8970588235294118,0.9264705882352942,68,/media/andrius/FastBoi/bakis_data/final22k/train/Raspberries - Go All The Way.mp3
8506,6229,0.8354430379746836,0.8860759493670886,79,/media/andrius/FastBoi/bakis_data/final22k/train/Radiohead - 15 Step.mp3
8507,1811,0.9152542372881356,0.9491525423728814,59,/media/andrius/FastBoi/bakis_data/final22k/train/DEVO - Girl U Want.mp3
8508,8178,0.9298245614035088,0.9649122807017544,57,/media/andrius/FastBoi/bakis_data/final22k/train/The Mash - Suicide Is Painless.mp3
8509,6620,0.9454545454545454,0.9818181818181818,55,/media/andrius/FastBoi/bakis_data/final22k/train/Sam & Dave - I Thank You - LP  Single Version.mp3
8510,985,0.9652173913043478,0.9652173913043478,115,/media/andrius/FastBoi/bakis_data/final22k/train/Bob Dylan - Mississippi.mp3
